OBJECT_ID,RA,DEC,1_mag_0,1_mag_err_0,DATE-OBS_1_mag_0
216654303783015680,56.3258298168586,32.1612489594035,19.324489,0.46137681,2009-03-19T05:12:51.935
216654303784037504,56.32576511314,32.1479564991321,17.63228,0.13657984,2009-03-19T05:12:51.935
216669658291208448,56.0008319442914,31.9727348631739,14.724618,0.028909139,2009-03-19T05:12:51.935
216672686244092928,55.97767504087,32.00829852496,13.744775,0.018193999,2009-03-19T05:12:51.935
216674674813091072,56.0659744113383,31.9935537815995,15.035029,0.033568078,2009-03-19T05:12:51.935
216674576029703040,56.0764100428486,31.9634126433802,14.746167,0.029208959,2009-03-19T05:12:51.935
216674743532567296,56.1244943104932,31.9853014161812,14.879444,0.031139081,2009-03-19T05:12:51.935
216674816547870464,56.11878497334,31.99831367552,13.083054,0.013364691,2009-03-19T05:12:51.935
216674919625538048,56.1308120247353,32.0036473554265,12.247506,0.0090741018,2009-03-19T05:12:51.935
216674915331373440,56.1306249802657,32.0040742435841,12.25031,0.0090858769,2009-03-19T05:12:51.935
