_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
056.1546918363988	+32.3127137878373	056.15468075593	1.0009	+32.31268327006	0.5512	216706904247260928	2.1554	1.0403	-2.175	1.697	-7.088	1.478	0	1.5960e+02	9.3295e-01	20.1808	0.0063	1.3613e+02	1.6582e+01	20.0165	0.1323	2.9342e+02	1.2848e+01	18.5932	0.0475	1.4233							
056.1616013243700	+32.3182129402664	056.16162034827	0.1185	+32.31818470874	0.0550	216707011622683392	3.2171	0.1371	3.734	0.218	-6.557	0.155	0	3.5035e+03	4.8752e+00	16.8271	0.0015	4.8327e+02	9.8547e+00	18.6409	0.0221	5.2528e+03	1.9926e+01	15.4610	0.0041	3.1800			4328.04				
056.1654298863888	+32.3246620429460	056.16544315923	0.3149	+32.32463579628	0.1438	216707011622682624	3.1352	0.3494	2.605	0.593	-6.096	0.393	0	7.7664e+02	1.6071e+00	18.4628	0.0022	1.2480e+02	1.3781e+01	20.1109	0.1199	1.4687e+03	1.2752e+01	16.8446	0.0094	3.2663							
056.1432574651202	+32.3324696211806	056.14328847682	0.1321	+32.33242769799	0.0575	216707080342159616	3.2079	0.1578	6.086	0.247	-9.737	0.157	0	2.7924e+03	2.8575e+00	17.0734	0.0011	4.8204e+02	1.1740e+01	18.6437	0.0264	3.9969e+03	1.1735e+01	15.7576	0.0032	2.8861							
056.1531260276674	+32.3399553445597	056.15313514951	0.0924	+32.33990899956	0.0403	216707080342158336	0.9192	0.1069	1.790	0.158	-10.764	0.105	0	4.3701e+03	3.0075e+00	16.5871	0.0007	1.1072e+03	1.0635e+01	17.7408	0.0104	5.2871e+03	1.2558e+01	15.4539	0.0026	2.2869			3662.62	2.9108	1.4800	1.63	0.429
056.1714881185035	+32.3403322714033	056.17148688017	0.8271	+32.34032282932	0.4093	216707041685691520	-1.9493	0.9060	-0.243	1.313	-2.193	1.041	0	1.7934e+02	8.4752e-01	20.0541	0.0051	1.0313e+02	8.7065e+00	20.3179	0.0917	2.8546e+02	7.8030e+00	18.6231	0.0297	1.6949							
056.1520424717648	+32.3321158810898	056.15200826527	1.0409	+32.33201583290	0.5302	216707080340536960	2.4364	0.9748	-6.713	1.727	-23.237	1.349	0	1.7889e+02	9.9853e-01	20.0569	0.0061	1.1255e+02	1.2782e+01	20.2230	0.1233	3.5817e+02	1.2394e+01	18.3767	0.0376	1.8463							
056.1583127862907	+32.3345682522878	056.15831121172	0.3030	+32.33454013701	0.1425	216707076045964160	0.2392	0.3436	-0.309	0.502	-6.530	0.374	0	6.1784e+02	1.1987e+00	18.7112	0.0021	2.0356e+02	9.5032e+00	19.5797	0.0507	9.4956e+02	1.0430e+01	17.3181	0.0119	2.2615							
056.1632695800090	+32.3358142737386	056.16327883902	0.3748	+32.33578107360	0.1753	216707114701896576	2.6494	0.4307	1.817	0.686	-7.711	0.505	0	4.4996e+03	8.6692e+00	16.5554	0.0021	4.7834e+02	1.5628e+01	18.6520	0.0355	7.3622e+03	3.1705e+01	15.0944	0.0047	3.5576			3840.44	1.5790	0.8930		
056.1665800408926	+32.3469905656026	056.16659379607	0.1814	+32.34696186477	0.0837	216707114701894656	1.3567	0.2075	2.699	0.313	-6.666	0.228	0	1.3464e+03	1.6291e+00	17.8654	0.0013	3.6658e+02	6.8212e+00	18.9410	0.0202	1.6957e+03	8.1321e+00	16.6886	0.0052	2.2524							
056.2517333514240	+32.2976532998669	056.25176618491	1.0089	+32.29762357001	0.4835	216707247844811520	1.1158	1.0328	6.446	1.739	-6.905	1.212	0	1.5674e+02	9.2734e-01	20.2004	0.0064	8.4575e+01	8.0490e+00	20.5333	0.1033	2.7869e+02	8.7975e+00	18.6491	0.0343	1.8842							
056.2364184098900	+32.2843072705700	056.23641840989	2.3708	+32.28430727057	1.0103	216707217781267456							0	9.9592e+01	1.3932e+00	20.6928	0.0152	1.0008e+02	1.7317e+01	20.3506	0.1879	2.7937e+02	1.2665e+01	18.6465	0.0492	1.7041							
056.2347236903800	+32.2833905281400	056.23472369038	3.8144	+32.28339052814	1.3413	216707213485614464							0	8.5045e+01	1.2560e+00	20.8642	0.0160	7.1920e+01	1.1225e+01	20.7093	0.1695	1.9612e+02	1.3839e+01	19.0306	0.0766	1.6786							
056.2486385462757	+32.2916775431908	056.24865746274	1.9737	+32.29166117347	0.7882	216707247845353088	2.2097	2.1668	3.714	3.419	-3.802	2.943	0	1.0138e+02	9.2506e-01	20.6735	0.0099	8.8073e+01	2.0709e+01	20.4893	0.2553	2.2486e+02	1.4585e+01	18.8821	0.0704	1.6071							
056.2466746717369	+32.2922095030974	056.24669423007	0.2860	+32.29218192171	0.1367	216707247844807808	2.9512	0.3260	3.840	0.545	-6.406	0.381	0	8.5826e+02	2.0061e+00	18.3543	0.0025	1.0775e+02	9.7566e+00	20.2704	0.0983	1.6127e+03	1.8221e+01	16.7430	0.0123	3.5274							
056.2584908793707	+32.3100226789312	056.25851975396	1.3032	+32.30999528699	0.5159	216707355218896256	3.7299	1.5128	5.668	1.953	-6.362	1.658	0	1.6056e+02	9.2264e-01	20.1743	0.0062	6.6353e+01	8.3196e+00	20.7967	0.1361	3.2939e+02	1.0615e+01	18.4676	0.0350	2.3291							
056.2723791435376	+32.3007928073277	056.27238322367	0.5159	+32.30079224330	0.2547	216707282208729984	1.0773	0.5658	0.801	0.848	-0.131	0.650	0	3.5038e+02	1.0634e+00	19.3270	0.0033	1.5186e+02	1.4817e+01	19.8978	0.1059	5.4365e+02	7.4913e+00	17.9236	0.0150	1.9742							
056.2713234172833	+32.3011581020455	056.27132474677	0.4130	+32.30115705149	0.2016	216707286500586368	-0.2427	0.4561	0.261	0.696	-0.244	0.519	0	3.7834e+02	9.7403e-01	19.2437	0.0028	1.2511e+02	8.9656e+00	20.1081	0.0778	5.6879e+02	1.0203e+01	17.8745	0.0195	2.2336							
056.2241615529800	+32.3033039798900	056.22416155298	3.3544	+32.30330397989	1.0677	216707419643506944							0	8.6650e+01	1.1628e+00	20.8439	0.0146	1.2239e+02	2.7506e+01	20.1320	0.2440	1.9474e+02	1.0847e+01	19.0383	0.0605	1.0937							
056.2333348981500	+32.3161715934900	056.23333489815	22.3539	+32.31617159349	5.6951	216707527017939072							0	5.9971e+01	1.9931e+00	21.2435	0.0361																
056.2307437097600	+32.2929527705400	056.23074370976	5.5989	+32.29295277054	1.3024	216707419644044416							0	7.9168e+01	1.5669e+00	20.9420	0.0215	6.7219e+01	1.0094e+01	20.7827	0.1630	1.8548e+02	1.6939e+01	19.0912	0.0992	1.6915							
056.2220400400326	+32.3167043371799	056.22203485873	1.2712	+32.31667221343	0.5101	216707522723264000	0.1203	1.5008	-1.017	1.929	-7.461	1.616	0	1.2916e+02	9.1639e-01	20.4105	0.0077	1.4140e+02	1.1732e+01	19.9753	0.0901	3.0760e+02	1.9301e+01	18.5420	0.0681	1.4333							
056.2210879241762	+32.3129453651969	056.22110252496	0.8055	+32.31294189492	0.3626	216707488363411968	0.5816	1.0222	2.866	1.378	-0.806	1.370	0	2.3394e+02	8.9053e-01	19.7656	0.0041	1.7154e+02	1.4030e+01	19.7655	0.0888	4.5407e+02	7.7560e+00	18.1191	0.0185	1.6464							
056.2271592968438	+32.3019485573230	056.22717842430	1.6761	+32.30196747163	0.6472	216707423938555264	-4.7462	1.9817	3.755	2.248	4.393	1.963	0	1.0565e+02	8.5959e-01	20.6287	0.0088	1.2398e+02	1.8203e+01	20.1180	0.1594	2.1409e+02	1.0335e+01	18.9354	0.0524	1.1826							
056.2580590865300	+32.3281111535800	056.25805908653	1.8453	+32.32811115358	0.6779	216707595736594816							1	1.7064e+02	1.6675e+00	20.1081	0.0106	5.3558e+01	1.1112e+01	21.0293	0.2253	3.1979e+02	1.1262e+01	18.4998	0.0382	2.5296							
056.2538736039443	+32.3354352947066	056.25387739518	0.9373	+32.33542737679	0.4657	216707595736593408	0.8400	1.0272	0.744	1.549	-1.839	1.153	0	1.5782e+02	8.4747e-01	20.1930	0.0058	1.0339e+02	1.2575e+01	20.3152	0.1321	2.5780e+02	9.2764e+00	18.7337	0.0391	1.5815							
056.2485518798755	+32.3254703852966	056.24853488743	0.3270	+32.32548644502	0.1568	216707557082471040	0.9540	0.3670	-3.335	0.562	3.730	0.418	0	5.7964e+02	1.2925e+00	18.7805	0.0024	1.4927e+02	1.7172e+01	19.9164	0.1249	9.3589e+02	1.2625e+01	17.3339	0.0146	2.5826							
056.2110227451817	+32.3184616916364	056.21105727768	0.0729	+32.31843374428	0.0287	216708248573262208	3.2538	0.0861	6.778	0.157	-6.491	0.090	0	1.0229e+06	1.2315e+03	10.6638	0.0013	3.5395e+05	1.0074e+03	11.4790	0.0031	9.8352e+05	2.5648e+03	9.7800	0.0028	1.6991			4227.25			4.40	5.562
056.2145140842300	+32.3316425164100	056.21451408423	24.6169	+32.33164251641	5.0855	216708278636504192							0	5.8696e+01	1.5528e+00	21.2668	0.0287																
056.2125768595949	+32.3246997249933	056.21257936131	0.8359	+32.32469253041	0.4117	216708248571630848	-0.1716	0.9357	0.491	1.426	-1.671	1.080	0	1.7600e+02	8.1736e-01	20.0746	0.0050	2.7397e+02	2.0804e+01	19.2571	0.0824	4.4866e+02	1.3073e+01	18.1321	0.0316	1.1250							
056.2141718814719	+32.3448137028127	056.21418470370	0.5373	+32.34481344448	0.2581	216708347355752576	-1.3157	0.6050	2.516	0.900	-0.060	0.673	1	2.9740e+02	1.0454e+00	19.5050	0.0038	1.2119e+02	7.7730e+00	20.1427	0.0696	4.4224e+02	1.3775e+01	18.1478	0.0338	1.9949							
056.2079522808200	+32.3217736977600	056.20795228082	8.1346	+32.32177369776	2.0029	216708244277769472							0	8.3746e+01	2.0370e+00	20.8810	0.0264																
056.1987772397829	+32.3199402973726	056.19879894395	0.0539	+32.31991271168	0.0241	216708248573262592	2.9355	0.0625	4.260	0.100	-6.407	0.072	0	9.4258e+04	2.7700e+01	13.2526	0.0003	2.4751e+04	5.6813e+01	14.3674	0.0025	1.0852e+05	1.1599e+02	12.1731	0.0012	2.1943			3538.00	2.5510	1.3010	2.65	0.994
056.2263330666125	+32.3411820350536	056.22631858358	0.7683	+32.34112856436	0.3779	216708386010577664	1.1663	0.8558	-2.842	1.301	-12.419	0.988	0	1.6409e+02	8.3223e-01	20.1506	0.0055	7.7919e+01	9.4736e+00	20.6223	0.1320	3.1208e+02	8.3664e+00	18.5263	0.0291	2.0960							
056.2127205684900	+32.3602798764900	056.21272056849	14.7949	+32.36027987649	3.0898	216708454730792064							0	5.2585e+01	1.4065e+00	21.3862	0.0290																
056.2230373078552	+32.3456187782010	056.22303223192	2.2158	+32.34562206334	0.8635	216708386011314048	-1.7352	2.6281	-0.996	3.598	0.763	2.758	0	9.0219e+01	1.1652e+00	20.8001	0.0140	9.8621e+01	1.2957e+01	20.3665	0.1426	1.8436e+02	1.0679e+01	19.0978	0.0629	1.2687							
056.2216039231763	+32.3515991444277	056.22160007520	0.2694	+32.35159400790	0.1219	216708450434971648	0.4654	0.3251	-0.755	0.502	-1.193	0.347	0	7.1070e+02	1.1569e+00	18.5592	0.0018	2.1293e+02	7.0113e+00	19.5308	0.0358	9.0988e+02	9.1357e+00	17.3645	0.0109	2.1664							
056.2161349709535	+32.3523805973359	056.21604050869	1.2249	+32.35239229126	0.5449	216708450435096704	1.8352	1.5406	-18.534	2.496	2.716	1.480	0	1.4092e+02	9.1322e-01	20.3159	0.0070	1.0587e+02	1.0183e+01	20.2895	0.1044	2.3965e+02	9.2431e+00	18.8130	0.0419	1.4765							
056.1949486486731	+32.3562911708158	056.19496377124	0.1550	+32.35629817165	0.0720	216708557810903296	0.5772	0.1801	2.967	0.277	1.626	0.200	0	1.9124e+03	1.7431e+00	17.4844	0.0010	5.2506e+02	1.0788e+01	18.5509	0.0223	2.2764e+03	1.1821e+01	16.3688	0.0056	2.1821							
056.1687010850624	+32.3584577551765	056.16870812408	1.4524	+32.35842705226	0.5571	216708587875152896	-0.9312	1.8207	1.381	2.219	-7.131	1.678	0	1.1148e+02	8.3156e-01	20.5704	0.0081	1.1353e+02	1.7267e+01	20.2136	0.1651	2.2147e+02	9.2550e+00	18.8986	0.0454	1.3150							
056.1798868999416	+32.3607421576800	056.17988809268	1.2785	+32.36072937018	0.5134	216708622233670528	0.0897	1.5241	0.234	1.804	-2.970	1.556	0	1.2051e+02	8.8743e-01	20.4858	0.0080	9.3207e+01	8.7540e+00	20.4278	0.1020	1.6817e+02	7.3149e+00	19.1976	0.0472	1.2302							
056.1828345276700	+32.3446726384600	056.18283452767	5.2745	+32.34467263846	0.9906	216708523450268032							1	9.7395e+01	1.4172e+00	20.7170	0.0158	7.4660e+01	1.9406e+01	20.6687	0.2822	2.0985e+02	1.0515e+01	18.9571	0.0544	1.7115							
056.1909107721901	+32.3550303392344	056.19091446231	0.1324	+32.35500511729	0.0609	216708557810903808	0.5207	0.1539	0.724	0.250	-5.858	0.171	0	2.1798e+03	1.9122e+00	17.3423	0.0010	6.3436e+02	9.8871e+00	18.3456	0.0169	2.5391e+03	1.1548e+01	16.2502	0.0049	2.0953							
056.2005451475150	+32.3671824626933	056.20054586117	0.6201	+32.36718673811	0.3021	216708656593412096	0.9048	0.6825	0.140	1.012	0.993	0.770	0	2.3495e+02	9.7315e-01	19.7609	0.0045	1.0529e+02	1.0587e+01	20.2954	0.1092	2.8349e+02	5.9516e+00	18.6306	0.0228	1.6648							
056.0911126509888	+32.2909126647644	056.09112950453	0.3491	+32.29089045671	0.1300	216718178537782400	2.0310	0.4066	3.309	0.663	-5.158	0.399	0	1.2083e+03	9.5097e+00	17.9829	0.0085	8.2531e+02	7.1703e+01	18.0598	0.0943	2.2121e+03	2.2734e+01	16.3999	0.0112	1.6599							
056.0695584451800	+32.2726979866300	056.06955844518	27.2819	+32.27269798663	4.5734	216718144176854656							0	8.9878e+01	2.5583e+00	20.8042	0.0309																
056.0736886020500	+32.2758244684600	056.07368860205	1.7778	+32.27582446846	0.4011	216718139882412416							0	3.1185e+02	3.3499e+00	19.4535	0.0117	6.4091e+02	4.4194e+01	18.3344	0.0749	5.9341e+02	1.8646e+01	17.8285	0.0341	0.5059							
056.0775307969039	+32.3056459656694	056.07756251259	1.3056	+32.30561044484	0.5797	216718242961634176	4.1936	0.8284	6.226	2.235	-8.250	1.425	0	2.4216e+02	3.4428e+00	19.7281	0.0154	3.6094e+02	3.2695e+01	18.9578	0.0983	5.5686e+02	1.2742e+01	17.8976	0.0248	1.0602							
056.0798713849400	+32.2884770704500	056.07987138494	0.6795	+32.28847707045	0.4120	216718178536051456							0	4.6113e+07	2.1706e+04	6.5288	0.0005																
056.0797164760890	+32.2882474350319	056.07975521925	0.6095	+32.28820440101	0.3956	216718178537659392	4.0747	0.7245	7.607	1.026	-9.995	0.878	1	5.9238e+08	3.6260e+06	3.7569	0.0066	4.0295e+08	2.1687e+06	3.8383	0.0058	2.5849e+08	1.4237e+06	3.7308	0.0060	0.1075			8740.00	0.4790	0.2720		
056.0703368631810	+32.3048136740449	056.07035808998	0.2280	+32.30478010363	0.1033	216718247257134848	3.0917	0.2431	4.167	0.467	-7.797	0.268	0	1.4431e+03	4.7759e+00	17.7901	0.0036	4.5549e+02	2.5632e+01	18.7052	0.0611	2.6354e+03	2.7538e+01	16.2098	0.0113	2.4954							
056.0889909284053	+32.3221902219800	056.08898982279	0.5439	+32.32219394198	0.3042	216718380400510848	0.1979	0.5852	-0.217	1.011	0.864	0.751	0	2.3139e+02	1.7521e+00	19.7775	0.0082	2.5533e+02	1.9081e+01	19.3336	0.0811	3.6524e+02	9.1814e+00	18.3555	0.0273	0.9782							
056.0949101974567	+32.3208450479919	056.09493537658	0.7548	+32.32080479105	0.3431	216718380400510720	-0.0438	0.8564	4.942	1.386	-9.350	1.026	0	1.7082e+02	1.4401e+00	20.1070	0.0092	2.3876e+02	2.0631e+01	19.4065	0.0938	3.5208e+02	1.2344e+01	18.3953	0.0381	1.0112							
056.1016046446503	+32.2997495955851	056.10154792586	2.7731	+32.29974546657	0.8515	216718281615809024	-2.1779	3.2348	-11.135	4.398	-0.959	2.130	0	9.1963e+01	2.9760e+00	20.7793	0.0351																
056.1016209149452	+32.3132698963100	056.10162412448	2.0043	+32.31328039756	0.8095	216718315975701760	-3.1484	2.4965	0.630	2.534	2.439	2.525	0	1.0026e+02	1.3971e+00	20.6856	0.0151	2.3591e+02	1.5286e+01	19.4195	0.0703	2.2764e+02	1.5550e+01	18.8688	0.0742	0.5507							
056.0887000096360	+32.3208284930588	056.08870482434	0.4877	+32.32081854292	0.2578	216718384694470400	-0.1828	0.5316	0.945	0.883	-2.311	0.602	0	2.6290e+02	1.9639e+00	19.6389	0.0081	2.7992e+02	1.3875e+01	19.2338	0.0538	3.9954e+02	8.3936e+00	18.2580	0.0228	0.9758							
056.0943859680785	+32.3223728752868	056.09440179828	0.2105	+32.32234448876	0.0916	216718380400490112	0.6531	0.2260	3.107	0.394	-6.593	0.279	1	1.0770e+03	2.6478e+00	18.1079	0.0027	4.0441e+02	1.1850e+01	18.8343	0.0318	1.4434e+03	9.3853e+00	16.8634	0.0071	1.9709							
056.0996321066783	+32.3205594147550	056.09971695221	0.5083	+32.32051188145	0.1945	216718380400489728	2.7377	0.4929	16.653	1.002	-11.040	0.620	0	4.1376e+02	2.0681e+00	19.1465	0.0054	2.4855e+02	1.8521e+01	19.3628	0.0809	7.4100e+02	1.7337e+01	17.5874	0.0254	1.7755							
056.0967226482210	+32.3160006852455	056.09672685131	1.3416	+32.31597332344	0.5192	216718380400489472	1.2617	1.3866	0.825	2.351	-6.355	1.598	0	1.2372e+02	1.3063e+00	20.4572	0.0115	2.2244e+02	2.3551e+01	19.4834	0.1150	3.3747e+02	1.9597e+01	18.4413	0.0630	1.0420							
056.0661293325306	+32.3109928559196	056.06616436143	0.1489	+32.31095240523	0.0660	216718453415564416	3.1121	0.1586	6.876	0.302	-9.395	0.174	0	2.2250e+03	4.3217e+00	17.3200	0.0021	4.9491e+02	1.5584e+01	18.6151	0.0342	3.3454e+03	1.4085e+01	15.9508	0.0046	2.6643							
056.0497797959685	+32.3114787018608	056.04977028982	0.1771	+32.31148318825	0.0825	216718483479704448	0.6971	0.1846	-1.866	0.345	1.042	0.200	0	1.4332e+03	2.2161e+00	17.7976	0.0017	5.1308e+02	8.9233e+00	18.5759	0.0189	1.7005e+03	7.0783e+00	16.6855	0.0045	1.8905							
056.0479755224000	+32.3026289920300	056.04797552240	28.3716	+32.30262899203	4.9640	216718414760325760							0	7.3800e+01	2.7738e+00	21.0182	0.0408																
056.0663988061640	+32.3036324001198	056.06645750384	1.2812	+32.30355905930	0.5934	216718449120063616	1.9577	1.2065	11.523	2.292	-17.034	1.525	0	1.4602e+02	1.7015e+00	20.2774	0.0127	3.4446e+02	1.8911e+01	19.0085	0.0596	3.4206e+02	6.2300e+00	18.4267	0.0198	0.5819							
056.0476681572178	+32.3278277869459	056.04769017409	0.1090	+32.32779703667	0.0525	216718522135040256	2.6709	0.1136	4.321	0.210	-7.142	0.134	0	9.0243e+03	1.6858e+01	15.7998	0.0020	1.6745e+03	1.9309e+01	17.2917	0.0125	1.2223e+04	5.9622e+01	14.5440	0.0053	2.7477			3788.03			0.72	0.096
056.0486905691900	+32.3067062155500	056.04869056919	25.9245	+32.30670621555	3.8644	216718419054838016							0	8.1038e+01	1.6830e+00	20.9166	0.0225	2.0713e+02	1.5281e+01	19.5608	0.0801	1.6715e+02	9.0878e+00	19.2041	0.0590	0.3566							
056.0748379830642	+32.3535772468169	056.07482330437	0.4769	+32.35357803904	0.2631	216718659573990528	1.2644	0.5330	-2.880	0.851	0.184	0.610	0	2.3064e+02	1.6524e+00	19.7810	0.0078	2.8559e+02	3.8649e+01	19.2120	0.1469	4.0960e+02	2.0210e+01	18.2310	0.0536	0.9810							
056.0683112725927	+32.3245848685048	056.06828368243	0.8395	+32.32457709698	0.4582	216718556493573888	0.1229	0.9324	-5.415	1.470	-1.805	1.200	0	1.4849e+02	1.4830e+00	20.2591	0.0108	2.1354e+02	1.8857e+01	19.5277	0.0959	2.9637e+02	1.2103e+01	18.5823	0.0443	0.9453							
056.0695810491061	+32.3325443411795	056.06960725060	1.0141	+32.33255432146	0.6020	216718625213050496	-1.9246	1.1889	5.142	1.914	2.318	1.363	0	1.1996e+02	1.4713e+00	20.4907	0.0133	2.5142e+02	4.4648e+01	19.3504	0.1928	2.8890e+02	2.5668e+01	18.6101	0.0965	0.7403							
056.0727626574426	+32.3451823989465	056.07271193401	0.2487	+32.34515460229	0.1279	216718655277513344	2.3271	0.2788	-9.953	0.444	-6.456	0.316	0	6.1395e+02	2.6444e+00	18.7180	0.0047	3.0877e+02	2.6633e+01	19.1273	0.0937	9.7525e+02	1.7573e+01	17.2891	0.0196	1.8382							
056.0713881860883	+32.3275759292734	056.07140452673	0.4455	+32.32754415858	0.2492	216718556493162752	0.0067	0.4876	3.207	0.801	-7.379	0.549	0	2.7929e+02	1.9954e+00	19.5732	0.0078	2.4844e+02	1.7012e+01	19.3633	0.0743	4.8553e+02	2.0008e+01	18.0464	0.0447	1.3169							
056.0634407248322	+32.3283787321330	056.06346014321	0.2630	+32.32834556644	0.1297	216718620918659072	2.7717	0.2857	3.811	0.498	-7.703	0.321	0	6.8074e+02	3.1042e+00	18.6059	0.0050	2.5345e+02	1.9859e+01	19.3417	0.0851	1.3225e+03	1.3216e+01	16.9584	0.0109	2.3832							
056.0763839650252	+32.3220309406200	056.07638407202	1.1845	+32.32202353937	0.5965	216718552199181696	1.7089	1.3203	0.021	2.152	-1.719	1.634	0	1.2237e+02	1.6060e+00	20.4692	0.0143	2.4708e+02	1.9797e+01	19.3693	0.0870	2.7638e+02	1.2257e+01	18.6581	0.0482	0.7112							
056.0762461266256	+32.3163345255454	056.07625157283	0.1128	+32.31633618749	0.0558	216718552199181440	-0.0941	0.1216	1.069	0.213	0.386	0.139	0	2.7257e+03	4.9751e+00	17.0997	0.0020	7.7784e+02	1.9009e+01	18.1242	0.0265	3.6634e+03	1.6414e+01	15.8522	0.0049	2.2720							
056.1254717770252	+32.3420070745019	056.12546344997	0.7481	+32.34197791728	0.3385	216718792716213888	0.5069	0.8642	-1.634	1.219	-6.772	0.865	0	1.8891e+02	1.1736e+00	19.9977	0.0067	1.7577e+02	1.5352e+01	19.7390	0.0948	3.2814e+02	1.0947e+01	18.4718	0.0362	1.2673							
056.1308499553726	+32.3402149621925	056.13090997625	0.3343	+32.34020177429	0.1492	216718723996735616	1.0917	0.3883	11.778	0.542	-3.063	0.369	0	5.6020e+02	1.3835e+00	18.8175	0.0027	2.6480e+02	1.8273e+01	19.2941	0.0749	8.0774e+02	1.3713e+01	17.4937	0.0184	1.8003							
056.1133914396677	+32.3413186389157	056.11340735472	0.2257	+32.34128913725	0.1034	216718792716338048	3.2909	0.2637	3.123	0.438	-6.852	0.275	0	1.4099e+03	3.4353e+00	17.8154	0.0026	2.3516e+02	1.7151e+01	19.4230	0.0792	2.4716e+03	2.4224e+01	16.2795	0.0106	3.1435							
056.1061161822584	+32.3279914890044	056.10611970313	1.9067	+32.32799641456	0.7517	216718758357708288	-0.3789	2.0636	0.691	2.718	1.144	2.098	0	9.8234e+01	1.2088e+00	20.7077	0.0134	2.1704e+02	2.9809e+01	19.5101	0.1491	2.2281e+02	1.3566e+01	18.8921	0.0661	0.6180							
056.1341222432914	+32.3267810067496	056.13414202309	0.3313	+32.32675561689	0.1463	216718728291847424	3.3137	0.3899	3.882	0.591	-5.897	0.383	0	7.0036e+02	1.5223e+00	18.5751	0.0024	1.9212e+02	1.5906e+01	19.6425	0.0899	1.2245e+03	1.3400e+01	17.0421	0.0119	2.6004							
056.1375165385500	+32.3344805099300	056.13751653855	20.1959	+32.33448050993	11.0145	216718728292707072							0	6.2080e+01	1.6289e+00	21.2060	0.0285																
056.1245453892875	+32.3224988104993	056.12460015055	1.6070	+32.32246958440	0.6247	216718693932111872	6.4484	1.8464	10.748	2.053	-6.788	1.756	0	1.3674e+02	1.1328e+00	20.3486	0.0090																
056.1249260276879	+32.3229897565364	056.12494489974	0.1430	+32.32296350126	0.0642	216718693932112000	3.0745	0.1646	3.704	0.253	-6.098	0.165	0	4.7883e+03	8.2756e+00	16.4879	0.0019	4.7167e+02	1.3112e+01	18.6673	0.0302	7.8545e+03	4.1823e+01	15.0241	0.0058	3.6432			3852.34				
056.1195953664200	+32.3217252382700	056.11959536642	3.1327	+32.32172523827	1.0340	216718693932744832							0	7.7824e+01	1.6696e+00	20.9606	0.0233	1.5699e+02	2.3626e+01	19.8617	0.1634	1.5461e+02	1.1661e+01	19.2888	0.0819	0.5729							
056.1303500865100	+32.3632112127100	056.13035008651	1.0547	+32.36321121271	0.4522	216718900092155008							0	1.2320e+03	4.7668e+00	17.9618	0.0042	4.8033e+02	1.1100e+01	18.6475	0.0251	1.6673e+03	1.2410e+01	16.7069	0.0081	1.9406							
056.1436876816845	+32.3576039858340	056.14369788587	0.4419	+32.35758535139	0.1958	216718861435702272	0.7589	0.5277	2.002	0.763	-4.328	0.503	0	3.5266e+02	1.1415e+00	19.3200	0.0035	1.8516e+02	1.0939e+01	19.6826	0.0641	4.3641e+02	7.2188e+00	18.1622	0.0180	1.5204							
056.1567788086235	+32.3591493369431	056.15677170329	1.3317	+32.35915120986	0.4999	216718861435929600	2.4285	1.5430	-1.394	1.641	0.435	1.380	0	1.3163e+02	8.8796e-01	20.3899	0.0073	9.6383e+01	1.0056e+01	20.3914	0.1133	1.9648e+02	9.2767e+00	19.0286	0.0513	1.3628							
056.1226011377900	+32.3552659964700	056.12260113779	2.0550	+32.35526599647	0.6829	216718900090956928							0	9.6834e+01	8.9584e-01	20.7233	0.0100	1.7273e+02	2.7759e+01	19.7580	0.1745	2.3824e+02	2.3726e+01	18.8194	0.1081	0.9386							
056.0869571081365	+32.3455349522660	056.08696978777	0.0607	+32.34553094810	0.0276	216719037531112832	0.1802	0.0662	2.488	0.114	-0.930	0.075	0	1.0666e+04	5.3617e+00	15.6184	0.0005	2.5422e+03	2.2662e+01	16.8384	0.0097	1.3142e+04	2.7811e+01	14.4653	0.0023	2.3731			3482.00	2.1623	1.0650		
