# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Nov  7 20:56:06 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS + Spitzer (IRAC+MIPS)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   [3.6]mag  [4.5]mag  [5.8]mag  [8.0]mag  [24]mag  [70]mag  [160]mag
0.0152 0.01508 6.69897 37.5495300293 2.6324927738   31.464  5.626  3.7943  0.439    1  0.000  0.514     0.00     0.00     0.00     0.00     0.00 -1 -2.88e-05      0.00 7.071e-01 2.776e-01 2.487e-03 1.238e-03 6.443e-03 -1.000 1.527e-02 -9.294 -10.276 -10.451 -10.502 -10.559 -10.575 -10.585 -10.596 -10.716 -10.689 -10.725
0.0152 0.01508 6.69897 37.5530357361 2.6324929492   31.455  5.619  3.7611  0.313    1  0.000  0.510     0.00     0.00     0.00     0.00     0.00 -1 -2.56e-05      0.00 7.045e-01 2.802e-01 2.412e-03 1.510e-03 6.243e-03 -1.000 1.527e-02 -9.277 -10.453 -10.696 -10.760 -10.823 -10.832 -10.847 -10.865 -11.179 -11.100 -11.050
0.0152 0.01508 6.69897 37.5582885742 2.6324932119   31.444  5.614  3.7163  0.139    1  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1 -2.27e-05      0.00 6.996e-01 2.851e-01 2.338e-03 1.809e-03 6.011e-03 -1.000 1.525e-02 -9.265 -10.652 -11.010 -11.094 -11.167 -11.140 -11.165 -11.213 -11.650 -11.540 -11.437
0.0152 0.01508 6.69897 37.5649490356 2.6324935449   31.431  5.617  3.6786 -0.015    1  0.000  0.506     0.00     0.00     0.00     0.00     0.00 -1 -2.04e-05      0.00 6.927e-01 2.921e-01 2.273e-03 2.051e-03 5.820e-03 -1.000 1.523e-02 -9.272 -10.800 -11.257 -11.375 -11.463 -11.383 -11.416 -11.513 -11.870 -12.950 -13.759
0.0152 0.01508 6.69897 37.5734939575 2.6324939719   31.413  5.650  3.6472 -0.174    1  0.000  0.487     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-05      0.00 6.690e-01 3.158e-01 1.921e-03 3.079e-03 5.098e-03 -1.000 1.521e-02 -9.355 -10.987 -11.495 -11.673 -11.775 -11.650 -11.700 -11.824 -11.955 -16.457 -19.890
0.0152 0.01508 6.69897 37.6435203552 2.6324974628   31.184  5.723  3.6220 -0.351    1  0.000  0.471     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-05      0.00 6.378e-01 3.470e-01 1.581e-03 4.130e-03 4.344e-03 -1.000 1.520e-02 -9.536 -11.216 -11.796 -12.011 -12.123 -11.989 -12.042 -12.161 -12.306 -16.808 -20.241
0.0152 0.01508 6.69897 38.0170288086 2.6325158329   29.809  5.748  3.6256 -0.381    1  0.000  0.465     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-05      0.00 6.290e-01 3.558e-01 1.480e-03 4.444e-03 4.117e-03 -1.000 1.520e-02 -9.600 -11.274 -11.843 -12.053 -12.164 -12.030 -12.082 -12.202 -12.345 -16.847 -20.280
0.0152 0.01508 6.69897 38.2749519348 2.6325282779   28.674  5.758  3.6308 -0.387    1  0.000  0.462     0.00     0.00     0.00     0.00     0.00 -1 -4.18e-05      0.00 6.244e-01 3.605e-01 1.422e-03 4.630e-03 3.982e-03 -1.000 1.518e-02 -9.624 -11.289 -11.842 -12.044 -12.153 -12.021 -12.072 -12.194 -12.334 -16.836 -20.269
0.0152 0.01508 6.69897 38.4237670898 2.6325353710   27.941  5.762  3.6359 -0.382    1  0.000  0.460     0.00     0.00     0.00     0.00     0.00 -1 -4.46e-05      0.00 6.218e-01 3.630e-01 1.390e-03 4.734e-03 3.908e-03 -1.000 1.517e-02 -9.634 -11.289 -11.827 -12.022 -12.129 -11.999 -12.049 -12.173 -12.310 -16.812 -20.245
0.0152 0.01508 6.69897 38.5209274292 2.6325399680   27.432  5.764  3.6407 -0.373    1  0.000  0.459     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-05      0.00 6.202e-01 3.646e-01 1.369e-03 4.801e-03 3.859e-03 -1.000 1.514e-02 -9.640 -11.285 -11.810 -11.998 -12.103 -11.975 -12.025 -12.149 -12.284 -16.786 -20.218
0.0152 0.01508 6.69897 38.5930404663 2.6325433628   27.033  5.766  3.6458 -0.361    1  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-05      0.00 6.190e-01 3.659e-01 1.353e-03 4.851e-03 3.823e-03 -1.000 1.516e-02 -9.644 -11.279 -11.791 -11.970 -12.074 -11.948 -11.997 -12.122 -12.254 -16.756 -20.189
0.0152 0.01508 6.69897 38.6442222595 2.6325457633   26.735  5.767  3.6509 -0.346    1  0.000  0.457     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-05      0.00 6.181e-01 3.667e-01 1.342e-03 4.886e-03 3.797e-03 -1.000 1.516e-02 -9.647 -11.271 -11.769 -11.941 -12.042 -11.919 -11.968 -12.093 -12.222 -16.724 -20.157
0.0152 0.01508 6.69897 38.6844139099 2.6325476433   26.492  5.766  3.6555 -0.331    1  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-05      0.00 6.008e-01 3.841e-01 1.291e-03 5.104e-03 3.625e-03 -1.000 1.516e-02 -9.644 -11.257 -11.744 -11.909 -12.007 -11.889 -11.937 -12.061 -12.188 -16.690 -20.123
0.0152 0.01508 6.69897 38.7219238281 2.6325493938   26.263  5.763  3.6610 -0.310    1  0.000  0.459     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-05      0.00 5.818e-01 4.030e-01 1.241e-03 5.317e-03 3.456e-03 -1.000 1.513e-02 -9.638 -11.236 -11.712 -11.866 -11.964 -11.856 -11.903 -12.021 -12.181 -16.195 -19.253
0.0152 0.01508 6.69897 38.7447433472 2.6325504568   26.120  5.764  3.6647 -0.298    1  0.000  0.459     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-05      0.00 5.792e-01 4.057e-01 1.231e-03 5.356e-03 3.426e-03 -1.000 1.513e-02 -9.639 -11.225 -11.693 -11.839 -11.937 -11.840 -11.885 -11.997 -12.200 -15.588 -18.167
0.0152 0.01508 6.69897 38.7707901001 2.6325516684   25.953  5.764  3.6699 -0.280    1  0.000  0.459     0.00     0.00     0.00     0.00     0.00 -1 -5.41e-05      0.00 5.778e-01 4.070e-01 1.224e-03 5.382e-03 3.406e-03 -1.000 1.516e-02 -9.640 -11.206 -11.664 -11.799 -11.896 -11.815 -11.858 -11.959 -12.223 -14.748 -16.665
0.0152 0.01508 6.69897 38.7799987793 2.6325520963   25.891  5.767  3.6839 -0.228    1  0.000  0.467     0.00     0.00     0.00     0.00     0.00 -1  -5.5e-05      0.00 5.510e-01 4.339e-01 1.163e-03 5.656e-03 3.188e-03 -1.000 1.512e-02 -9.646 -11.154 -11.582 -11.692 -11.787 -11.743 -11.776 -11.848 -12.277 -12.484 -12.623
0.0152 0.01508 6.69897 38.7829360962 2.6325522328   25.870  5.770  3.7121 -0.118    1  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-05      0.00 5.279e-01 4.570e-01 1.111e-03 5.886e-03 3.001e-03 -1.000 1.512e-02 -9.654 -11.062 -11.418 -11.506 -11.588 -11.569 -11.596 -11.643 -12.089 -11.988 -11.893
0.0152 0.01508 6.69897 38.7851753235 2.6325523368   25.851  5.768  3.8173  0.304    1  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1 -6.23e-05      0.00 5.277e-01 4.571e-01 1.111e-03 5.888e-03 3.000e-03 -1.000 1.512e-02 -9.650 -10.490 -10.621 -10.665 -10.720 -10.738 -10.747 -10.756 -10.768 -10.772 -10.857
0.0152 0.01508 6.69897 38.7860488892 2.6325523773   25.837  5.770  3.9042  0.649    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -8.01e-05      0.00 5.180e-01 4.669e-01 1.112e-03 5.889e-03 2.999e-03 -1.000 1.512e-02 -9.654 -9.993 -10.021 -10.036 -10.065 -10.077 -10.082 -10.087 -10.091 -10.090 -10.171
0.0152 0.01508 6.69897 38.7864341736 2.6325523952   25.835  5.769  3.9086  0.667    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-05      0.00 5.179e-01 4.670e-01 1.111e-03 5.890e-03 2.998e-03 -1.000 1.512e-02 -9.653 -9.967 -9.992 -10.006 -10.034 -10.046 -10.049 -10.054 -10.058 -10.057 -10.138
0.0152 0.01508 6.69897 38.7888069153 2.6325525054   25.827  5.769  3.9159  0.697    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.39e-05      0.00 5.178e-01 4.671e-01 1.111e-03 5.892e-03 2.997e-03 -1.000 1.512e-02 -9.652 -9.923 -9.943 -9.954 -9.980 -9.991 -9.994 -9.998 -10.001 -9.999 -10.080
0.0152 0.01508 6.69897 38.8144569397 2.6325536954   25.738  5.769  3.9214  0.717    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-05      0.00 5.167e-01 4.681e-01 1.104e-03 5.915e-03 2.979e-03 -1.000 1.512e-02 -9.653 -9.893 -9.909 -9.919 -9.942 -9.952 -9.954 -9.958 -9.960 -9.958 -10.038
0.0152 0.01508 6.69897 38.8247222900 2.6325541712   25.702  5.769  3.9287  0.745    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-05      0.00 5.163e-01 4.686e-01 1.101e-03 5.924e-03 2.973e-03 -1.000 1.512e-02 -9.653 -9.849 -9.859 -9.867 -9.886 -9.895 -9.897 -9.899 -9.899 -9.896 -9.977
0.0152 0.01508 6.69897 38.8359184265 2.6325546898   25.663  5.769  3.9367  0.777    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-05      0.00 5.159e-01 4.690e-01 1.099e-03 5.934e-03 2.965e-03 -1.000 1.512e-02 -9.653 -9.800 -9.806 -9.811 -9.827 -9.835 -9.836 -9.838 -9.837 -9.833 -9.913
0.0152 0.01508 6.69897 38.8475875854 2.6325552299   25.622  5.769  3.9449  0.809    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-05      0.00 5.154e-01 4.695e-01 1.096e-03 5.945e-03 2.957e-03 -1.000 1.512e-02 -9.653 -9.749 -9.752 -9.754 -9.769 -9.775 -9.776 -9.777 -9.774 -9.770 -9.849
0.0152 0.01508 6.69897 38.8595275879 2.6325557821   25.581  5.769  3.9527  0.840    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.149e-01 4.700e-01 1.092e-03 5.956e-03 2.949e-03 -1.000 1.512e-02 -9.652 -9.700 -9.699 -9.699 -9.711 -9.717 -9.716 -9.717 -9.713 -9.708 -9.787
0.0152 0.01508 6.69897 38.8716049194 2.6325563403   25.539  5.769  3.9602  0.870    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-05      0.00 5.144e-01 4.705e-01 1.089e-03 5.966e-03 2.941e-03 -1.000 1.512e-02 -9.652 -9.653 -9.646 -9.646 -9.654 -9.659 -9.658 -9.658 -9.653 -9.646 -9.725
0.0152 0.01508 6.69897 38.8838081360 2.6325569040   25.496  5.768  3.9674  0.898    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.42e-05      0.00 5.139e-01 4.710e-01 1.086e-03 5.977e-03 2.933e-03 -1.000 1.512e-02 -9.651 -9.607 -9.596 -9.594 -9.599 -9.603 -9.601 -9.601 -9.594 -9.587 -9.666
0.0152 0.01508 6.69897 38.8960113525 2.6325574672   25.454  5.768  3.9743  0.925    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-05      0.00 5.134e-01 4.715e-01 1.083e-03 5.988e-03 2.925e-03 -1.000 1.512e-02 -9.650 -9.564 -9.549 -9.545 -9.548 -9.551 -9.549 -9.548 -9.540 -9.532 -9.611
0.0152 0.01508 6.69897 38.9085578918 2.6325580458   25.411  5.768  3.9809  0.951    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.129e-01 4.720e-01 1.080e-03 6.000e-03 2.916e-03 -1.000 1.512e-02 -9.650 -9.521 -9.504 -9.498 -9.499 -9.501 -9.499 -9.498 -9.488 -9.480 -9.558
0.0152 0.01508 6.69897 38.9224433899 2.6325586857   25.363  5.768  3.9879  0.978    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.123e-01 4.726e-01 1.076e-03 6.012e-03 2.907e-03 -1.000 1.512e-02 -9.649 -9.475 -9.456 -9.448 -9.448 -9.449 -9.446 -9.444 -9.434 -9.424 -9.502
0.0152 0.01508 6.69897 38.9355850220 2.6325592909   25.318  5.767  3.9943  1.004    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-05      0.00 5.118e-01 4.731e-01 1.073e-03 6.024e-03 2.898e-03 -1.000 1.512e-02 -9.648 -9.434 -9.412 -9.403 -9.401 -9.402 -9.399 -9.396 -9.384 -9.374 -9.451
0.0152 0.01508 6.69897 38.9484596252 2.6325598832   25.274  5.767  4.0003  1.027    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.112e-01 4.736e-01 1.069e-03 6.036e-03 2.890e-03 -1.000 1.512e-02 -9.647 -9.394 -9.371 -9.361 -9.357 -9.358 -9.354 -9.351 -9.338 -9.326 -9.403
0.0152 0.01508 6.69897 38.9616470337 2.6325604896   25.229  5.767  4.0063  1.051    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.107e-01 4.742e-01 1.066e-03 6.047e-03 2.881e-03 -1.000 1.512e-02 -9.646 -9.355 -9.329 -9.318 -9.314 -9.313 -9.310 -9.306 -9.292 -9.279 -9.356
0.0152 0.01508 6.69897 38.9748039246 2.6325610940   25.184  5.766  4.0121  1.073    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-05      0.00 5.102e-01 4.747e-01 1.063e-03 6.059e-03 2.872e-03 -1.000 1.511e-02 -9.645 -9.317 -9.289 -9.278 -9.271 -9.271 -9.267 -9.263 -9.247 -9.234 -9.310
0.0152 0.01508 6.69897 38.9875411987 2.6325616787   25.141  5.766  4.0175  1.095    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.097e-01 4.752e-01 1.059e-03 6.071e-03 2.864e-03 -1.000 1.511e-02 -9.645 -9.281 -9.252 -9.239 -9.232 -9.231 -9.227 -9.222 -9.205 -9.192 -9.268
0.0152 0.01508 6.69897 39.0017204285 2.6325623291   25.093  5.765  4.0234  1.118    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.090e-01 4.758e-01 1.056e-03 6.083e-03 2.854e-03 -1.000 1.511e-02 -9.643 -9.241 -9.210 -9.197 -9.189 -9.187 -9.182 -9.178 -9.160 -9.146 -9.221
0.0152 0.01508 6.69897 39.0149879456 2.6325629372   25.046  5.765  4.0288  1.139    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-05      0.00 5.084e-01 4.765e-01 1.053e-03 6.095e-03 2.845e-03 -1.000 1.511e-02 -9.642 -9.205 -9.172 -9.158 -9.149 -9.147 -9.142 -9.137 -9.118 -9.104 -9.179
0.0152 0.01508 6.69897 39.0278511047 2.6325635262   25.001  5.764  4.0338  1.159    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.079e-01 4.770e-01 1.049e-03 6.107e-03 2.837e-03 -1.000 1.508e-02 -9.641 -9.171 -9.137 -9.122 -9.112 -9.110 -9.104 -9.099 -9.080 -9.065 -9.140
0.0152 0.01508 6.69897 39.0416946411 2.6325641597   24.953  5.764  4.0391  1.179    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.073e-01 4.776e-01 1.046e-03 6.119e-03 2.828e-03 -1.000 1.508e-02 -9.640 -9.135 -9.099 -9.083 -9.073 -9.070 -9.065 -9.059 -9.039 -9.023 -9.098
0.0152 0.01508 6.69897 39.0549240112 2.6325647646   24.907  5.763  4.0439  1.199    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.068e-01 4.781e-01 1.042e-03 6.131e-03 2.819e-03 -1.000 1.508e-02 -9.639 -9.101 -9.064 -9.048 -9.036 -9.033 -9.028 -9.022 -9.001 -8.985 -9.060
0.0152 0.01508 6.69897 39.0811958313 2.6325659645   24.816  5.762  4.0532  1.235    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.057e-01 4.792e-01 1.036e-03 6.154e-03 2.801e-03 -1.000 1.508e-02 -9.636 -9.036 -8.997 -8.979 -8.966 -8.963 -8.957 -8.950 -8.929 -8.912 -8.986
0.0152 0.01508 6.69897 39.1070327759 2.6325671427   24.726  5.761  4.0619  1.269    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-05      0.00 5.047e-01 4.802e-01 1.029e-03 6.178e-03 2.784e-03 -1.000 1.507e-02 -9.634 -8.975 -8.933 -8.914 -8.900 -8.896 -8.890 -8.883 -8.860 -8.843 -8.917
0.0152 0.01508 6.69897 39.1331291199 2.6325683309   24.636  5.760  4.0703  1.302    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.036e-01 4.813e-01 1.022e-03 6.201e-03 2.767e-03 -1.000 1.507e-02 -9.631 -8.915 -8.871 -8.851 -8.835 -8.831 -8.824 -8.817 -8.793 -8.775 -8.850
0.0152 0.01508 6.69897 39.1592712402 2.6325695193   24.547  5.759  4.0783  1.334    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.026e-01 4.824e-01 1.015e-03 6.224e-03 2.749e-03 -1.000 1.507e-02 -9.629 -8.859 -8.808 -8.785 -8.765 -8.759 -8.752 -8.744 -8.719 -8.700 -8.775
0.0152 0.01508 6.69897 39.1846084595 2.6325706695   24.460  5.759  4.0857  1.363    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 5.015e-01 4.834e-01 1.008e-03 6.247e-03 2.732e-03 -1.000 1.507e-02 -9.626 -8.805 -8.751 -8.727 -8.705 -8.699 -8.691 -8.683 -8.657 -8.638 -8.712
0.0152 0.01508 6.69897 39.2104377747 2.6325718402   24.373  5.758  4.0930  1.391    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.44e-05      0.00 5.005e-01 4.845e-01 1.001e-03 6.270e-03 2.715e-03 -1.000 1.507e-02 -9.624 -8.753 -8.697 -8.672 -8.648 -8.641 -8.633 -8.625 -8.598 -8.579 -8.652
0.0152 0.01508 6.69897 39.2483825684 2.6325735568   24.246  5.757  4.1036  1.432    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-05      0.00 4.989e-01 4.860e-01 9.908e-04 6.307e-03 2.690e-03 -1.000 1.507e-02 -9.622 -8.677 -8.618 -8.591 -8.566 -8.559 -8.550 -8.541 -8.513 -8.493 -8.566
0.0152 0.01508 6.69897 39.2734069824 2.6325746868   24.161  5.756  4.1108  1.460    1  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1 -3.45e-05      0.00 4.979e-01 4.870e-01 9.836e-04 6.329e-03 2.674e-03 -1.000 1.507e-02 -9.620 -8.626 -8.565 -8.537 -8.511 -8.503 -8.494 -8.485 -8.455 -8.435 -8.509
0.0152 0.01508 6.69897 39.2977409363 2.6325757841   24.077  5.756  4.1187  1.491    1  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-05      0.00 4.969e-01 4.880e-01 9.770e-04 6.351e-03 2.658e-03 -1.000 1.507e-02 -9.619 -8.570 -8.508 -8.479 -8.452 -8.444 -8.434 -8.424 -8.394 -8.374 -8.447
0.0152 0.01508 6.69897 39.3099136353 2.6325763324   24.029  5.756  4.1244  1.513    1  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-05      0.00 4.964e-01 4.885e-01 9.739e-04 6.362e-03 2.650e-03 -1.000 1.510e-02 -9.619 -8.529 -8.467 -8.437 -8.409 -8.401 -8.392 -8.381 -8.351 -8.330 -8.403
0.0152 0.01508 6.69897 39.3341522217 2.6325774230   23.931  5.755  4.1387  1.569    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-05      0.00 4.633e-01 5.216e-01 9.690e-04 6.387e-03 2.631e-03 -1.000 1.510e-02 -9.617 -8.428 -8.365 -8.334 -8.305 -8.297 -8.286 -8.276 -8.244 -8.223 -8.296
0.0152 0.01508 6.69897 39.4601249695 2.6325830664   23.419  5.754  4.1612  1.650    1  0.000  0.552     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-05      0.00 4.567e-01 5.282e-01 9.386e-04 6.495e-03 2.548e-03 -1.000 1.510e-02 -9.615 -8.268 -8.198 -8.163 -8.129 -8.119 -8.107 -8.095 -8.060 -8.038 -8.112
0.0152 0.01508 6.69897 39.5392417908 2.6325865895   23.099  5.755  4.1767  1.706    1  0.000  0.565     0.00     0.00     0.00     0.00     0.00 -1 -3.89e-05      0.00 4.494e-01 5.355e-01 9.205e-04 6.564e-03 2.497e-03 -1.000 1.510e-02 -9.617 -8.160 -8.084 -8.046 -8.007 -7.995 -7.983 -7.970 -7.933 -7.911 -7.985
0.0152 0.01508 6.69897 39.5844802856 2.6325885968   22.915  5.755  4.1871  1.743    1  0.000  0.567     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-05      0.00 4.429e-01 5.421e-01 9.093e-04 6.604e-03 2.467e-03 -1.000 1.506e-02 -9.618 -8.090 -8.011 -7.970 -7.930 -7.917 -7.904 -7.890 -7.852 -7.830 -7.907
0.0152 0.01508 6.69897 39.6288757324 2.6325905615   22.735  5.756  4.1990  1.787    1  0.000  0.576     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-05      0.00 4.320e-01 5.530e-01 8.984e-04 6.643e-03 2.437e-03 -1.000 1.506e-02 -9.619 -8.008 -7.926 -7.883 -7.841 -7.827 -7.813 -7.799 -7.760 -7.738 -7.818
0.0152 0.01508 6.69897 39.6614074707 2.6325919980   22.601  5.756  4.2088  1.823    1  0.000  0.595     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-05      0.00 4.197e-01 5.652e-01 8.912e-04 6.675e-03 2.413e-03 -1.000 1.510e-02 -9.620 -7.941 -7.857 -7.812 -7.767 -7.753 -7.739 -7.723 -7.683 -7.663 -7.744
0.0152 0.01508 6.69897 39.6930847168 2.6325933941   22.468  5.756  4.2187  1.861    1  0.000  0.619     0.00     0.00     0.00     0.00     0.00 -1 -4.31e-05      0.00 4.045e-01 5.805e-01 8.842e-04 6.703e-03 2.390e-03 -1.000 1.508e-02 -9.620 -7.873 -7.786 -7.740 -7.693 -7.678 -7.663 -7.647 -7.605 -7.586 -7.668
0.0152 0.01508 6.69897 39.7332916260 2.6325951625   22.298  5.755  4.2293  1.900    1  0.000  0.668     0.00     0.00     0.00     0.00     0.00 -1 -4.48e-05      0.00 3.858e-01 5.991e-01 8.769e-04 6.741e-03 2.361e-03 -1.000 1.509e-02 -9.619 -7.800 -7.711 -7.662 -7.613 -7.597 -7.581 -7.565 -7.522 -7.503 -7.587
0.0152 0.01508 6.69897 39.7526168823 2.6325960111   22.214  5.755  4.2332  1.914    1  0.000  0.703     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-05      0.00 3.800e-01 6.049e-01 8.743e-04 6.754e-03 2.347e-03 -1.000 1.510e-02 -9.618 -7.774 -7.683 -7.635 -7.585 -7.568 -7.552 -7.535 -7.492 -7.473 -7.557
0.0152 0.01508 6.69897 39.9562644958 2.6326048952   21.241  5.753  4.2651  2.024    2  0.000  0.931     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-05      0.00 3.656e-01 6.193e-01 8.400e-04 6.915e-03 2.208e-03 -1.000 1.509e-02 -9.613 -7.560 -7.461 -7.406 -7.348 -7.328 -7.310 -7.290 -7.240 -7.221 -7.305
0.0152 0.01508 6.69897 40.0000000000 2.6326067896   21.018  5.753  4.2729  2.051    2  0.000  0.976     0.00     0.00     0.00     0.00     0.00 -1 -4.86e-05      0.00 3.627e-01 6.222e-01 8.335e-04 6.946e-03 2.181e-03 -1.000 1.509e-02 -9.612 -7.509 -7.408 -7.351 -7.291 -7.270 -7.251 -7.230 -7.178 -7.159 -7.242
0.0152 0.01508 6.69897 40.1012611389 2.6326111575   20.543  5.749  4.2967  2.140    2  0.000  1.273     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-05      0.00 3.541e-01 6.284e-01 3.048e-03 6.901e-03 2.278e-03  8.499 1.750e-02 -9.603 -7.317 -7.210 -7.150 -7.085 -7.063 -7.043 -7.021 -6.967 -6.948 -7.031
0.0152 0.01508 6.69897 40.2061424255 2.6326156549   20.041  5.746  4.3239  2.242    2  0.000  1.475     0.00     0.00     0.00     0.00     0.00 -1 -4.99e-05      0.00 3.461e-01 6.337e-01 5.513e-03 6.860e-03 2.408e-03  8.951 2.021e-02 -9.595 -6.857 -6.823 -6.907 -7.083 -7.315 -7.375 -7.740 -8.975 -11.610 -11.892
0.0152 0.01508 6.69897 40.2745475769 2.6326185736   19.706  5.744  4.3438  2.316    2  0.000  1.594     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-05      0.00 3.409e-01 6.370e-01 7.217e-03 6.833e-03 2.507e-03  9.115 2.209e-02 -9.589 -6.883 -6.857 -6.957 -7.148 -7.395 -7.459 -7.836 -9.108 -11.749 -12.034
0.0152 0.01508 6.69897 40.3129081726 2.6326202055   19.515  5.740  4.3568  2.367    2  0.000  1.657     0.00     0.00     0.00     0.00     0.00 -1 -5.17e-05      0.00 3.293e-01 6.475e-01 8.174e-03 6.931e-03 2.484e-03  9.203 2.318e-02 -9.580 -6.882 -6.858 -6.963 -7.157 -7.408 -7.474 -7.855 -9.137 -11.781 -12.069
0.0152 0.01508 6.69897 40.3501205444 2.6326217850   19.330  5.733  4.3695  2.421    2  0.000  1.717     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-05      0.00 2.835e-01 6.922e-01 9.024e-03 7.409e-03 2.172e-03  9.337 2.427e-02 -9.563 -6.825 -6.798 -6.898 -7.080 -7.325 -7.390 -7.765 -9.040 -11.682 -11.972
